Time,TI3104_Meas - OP Value,TI3107_Meas - OP Value,TI3105_Meas - OP Value,TC3106_Meas - OP Value,TI3108_Meas - OP Value,TI3101_Meas - OP Value,PI3102_Meas - OP Value,PI3103_Meas - OP Value,FC3101_Meas - OP Value,FI3105_Meas - OP Value,FI3104_Meas - OP Value,FC3103_Meas - OP Value,FC3102_Meas - OP Value,LC3103_Meas - OP Value,LC3101_Meas - OP Value,QI3105 - PV,QI3104 - PV
31500,54.6828,60.267,69.8468,76.5325,98.2733,50.5777,16.8839,17.0902,15.5939,9.35953,6.17718,14.34,2.56461,-0.109351,-0.16075,96.6237,96.1284
31440,53.7692,61.6757,68.4831,74.6482,96.7719,51.3331,16.8649,17.0332,15.3734,9.47982,6.11415,14.2012,2.51629,0.428762,-0.39775,96.6237,96.1284
31380,53.7589,62.0545,69.4635,75.9655,97.8215,51.542,16.9186,17.0776,15.4933,9.26358,6.11164,14.4916,2.61935,0.138464,0.1425,96.9035,96.2519
31320,54.348,61.0373,69.9275,76.5779,98.3086,51.0025,16.8815,17.0958,15.5952,9.27714,6.17821,14.3202,2.57053,-0.0885,-0.19525,96.9035,96.2519
31260,52.1688,62.6654,69.438,75.895,97.749,51.8718,16.8652,17.0662,15.5199,9.13999,6.07153,14.3161,2.59467,-0.10175,-0.27575,96.9035,96.2519
31200,54.3759,61.7703,69.4654,75.9806,97.8236,51.385,16.86,17.072,15.5131,9.4257,6.1907,14.2096,2.50711,0.324168,-0.386,96.9035,96.2519
31140,54.4994,62.9942,69.1823,75.5957,97.5187,52.0421,16.9101,17.0668,15.4366,9.33439,6.12753,14.424,2.58123,0.20052,0.03025,96.9035,96.2519
31080,55.2748,62.6565,69.3526,75.7966,97.6888,51.8695,16.9091,17.0811,15.4649,9.36973,6.18054,14.3629,2.56306,0.084,-0.042,96.8899,96.3753
31020,53.5589,61.3316,69.6929,76.2108,98.0063,51.1748,16.9091,17.0886,15.5477,9.28923,6.15896,14.4378,2.61525,-0.0315,0.04825,96.8899,96.3753
30960,54.4467,61.09,68.9495,75.1778,97.1701,51.0464,16.9043,17.0467,15.4331,9.35788,6.1455,14.4362,2.58836,-0.01125,0.09475,96.8899,96.3753
30900,53.8867,63.3221,69.8999,76.5121,98.2406,52.2275,16.9403,17.0884,15.5281,9.23854,6.15743,14.6467,2.65865,-0.05125,0.4625,96.8899,96.3753
30840,53.6185,64.078,69.3541,75.8071,97.682,52.6248,16.9539,17.0668,15.4343,9.22152,6.11089,14.6954,2.66803,-0.1475,0.55825,96.8899,96.3753
30780,55.0409,62.7076,69.5148,76.0343,97.877,51.8919,16.8813,17.0832,15.5241,9.21114,6.13655,14.2893,2.57311,-0.48525,-0.26825,96.3642,96.0937
30720,54.199,63.8558,69.0753,75.3988,97.3657,52.5123,16.9434,17.0626,15.4007,9.29857,6.13331,14.5748,2.63542,-0.18475,0.369,96.3642,96.0937
30660,54.3046,61.5854,69.7897,76.3532,98.1109,51.3074,16.8563,17.0847,15.5842,9.30106,6.19277,14.2163,2.53706,-0.364,-0.393,96.3642,96.0937
30600,55.8181,63.9113,68.994,75.2918,97.2729,52.5429,16.9205,17.0527,15.3744,9.45589,6.1916,14.4696,2.56189,0.2495,0.202,96.3642,96.0937
30540,54.0744,62.8421,69.9732,76.6026,98.313,51.9728,16.8345,17.0883,15.6065,9.22284,6.17155,14.1531,2.53114,-0.352,-0.556,96.3642,96.0937
30480,52.9343,62.4714,69.0002,75.33,97.307,51.7623,16.8884,17.0481,15.4335,9.30734,6.11641,14.3776,2.57171,-0.00275,-0.066,96.4832,96.5911
30420,54.185,63.5951,69.2343,75.6741,97.5902,52.3556,16.9239,17.0634,15.4349,9.2815,6.12938,14.5242,2.61466,-0.06675,0.23275,96.4832,96.5911
30360,53.8884,62.3855,70.0945,76.8573,98.5381,51.7113,16.9394,17.1059,15.5622,9.38076,6.22596,14.5663,2.6117,0.133,0.34725,96.4832,96.5911
30300,54.5281,60.553,69.6727,76.2528,98.0552,50.7395,16.8844,17.0891,15.5571,9.32821,6.1798,14.2943,2.5528,0.08925,-0.22025,96.4832,96.5911
30240,54.6573,63.318,69.3515,75.7978,97.6852,52.2154,16.9078,17.0705,15.4714,9.24692,6.13109,14.4464,2.61269,-0.26075,0.0565,96.4832,96.5911
30180,53.9529,63.8124,69.8642,76.4929,98.2348,52.4812,16.8968,17.0917,15.5197,9.41532,6.21261,14.3792,2.55936,0.54525,-0.02925,96.8916,96.1902
30120,55.0854,61.0669,69.2248,75.642,97.5569,51.016,16.8934,17.0661,15.4641,9.50321,6.22126,14.3186,2.5237,0.30275,-0.107,96.8916,96.1902
30060,55.3032,60.9466,70.2607,77.0231,98.6584,50.9569,16.8938,17.1129,15.6328,9.27807,6.21239,14.3601,2.5742,-0.0915,-0.0915,96.8916,96.1902
30000,53.176,62.2239,68.8338,75.0681,97.0847,51.6392,16.9034,17.043,15.3849,9.42092,6.13508,14.4193,2.56576,0.62725,0.06075,96.8916,96.1902
29940,52.583,61.5504,69.0483,75.3835,97.3393,51.2758,16.8987,17.0559,15.4561,9.2456,6.08618,14.4173,2.60816,-0.0165,-0.02875,96.8916,96.1902
29880,54.0792,62.4609,68.7547,74.97,97.0008,51.7679,16.8701,17.0426,15.4177,9.23049,6.08257,14.2703,2.56259,-0.38275,-0.31325,96.5017,96.1224
29820,54.0529,61.4099,70.3819,77.1644,98.773,51.2102,16.8689,17.1282,15.6729,9.26178,6.21798,14.1872,2.55553,-0.3635,-0.4415,96.5017,96.1224
29760,54.9485,62.4873,69.2239,75.5502,97.4632,51.7956,16.8743,17.0683,15.4643,9.34688,6.16114,14.2383,2.53718,0.09975,-0.3065,96.5017,96.1224
29700,54.145,62.7807,69.2878,75.6262,97.5125,51.9557,16.9007,17.065,15.4764,9.30743,6.16023,14.4126,2.60171,-0.49075,0.02125,96.5017,96.1224
29640,55.5284,62.5189,68.6732,74.7994,96.8578,51.8173,16.937,17.0411,15.3583,9.42579,6.17022,14.54,2.60852,-0.3175,0.337,96.5017,96.1224
29580,54.554,61.5217,69.7386,76.222,97.9984,51.2891,16.9398,17.089,15.5272,9.2736,6.18405,14.587,2.64757,-0.06,0.415147,96.8468,96.2964
29520,55.5283,63.6867,69.4238,75.7998,97.661,52.4434,16.932,17.0714,15.4539,9.29447,6.1926,14.5552,2.6261,-0.25675,0.404221,96.8468,96.2964
29460,53.3493,63.911,69.3075,75.662,97.5575,52.5579,16.9278,17.0646,15.4155,9.46491,6.18288,14.536,2.59842,0.7125,0.308,96.8468,96.2964
29400,54.3175,63.6096,68.8281,75.0096,97.0329,52.3924,16.8723,17.0347,15.3977,9.35028,6.13577,14.3209,2.55591,-0.12225,-0.15675,96.8468,96.2964
29340,54.4849,62.5053,70.3463,77.136,98.7405,51.7885,16.9369,17.101,15.5834,9.37237,6.23762,14.6472,2.62015,0.38625,0.5095,96.8468,96.2964
29280,53.7656,62.0079,69.0396,75.4282,97.3975,51.5073,16.9143,17.0534,15.4218,9.38038,6.12896,14.4807,2.58799,0.342082,0.143,96.547,96.1619
29220,52.6893,64.7277,69.3286,75.7942,97.6878,52.9605,16.8735,17.0636,15.4721,9.17204,6.08292,14.3368,2.59704,-0.22325,-0.22475,96.547,96.1619
29160,53.6504,64.1565,70.5278,77.4359,98.9958,52.6503,16.8428,17.1142,15.6769,9.12367,6.17006,14.2114,2.56791,-0.59475,-0.48975,96.547,96.1619
29100,54.5643,61.9155,69.7486,76.4208,98.1784,51.4474,16.8816,17.0795,15.5368,9.4111,6.21113,14.3415,2.53144,0.316756,-0.11875,96.547,96.1619
29040,54.8765,63.272,69.7876,76.4897,98.2475,52.1698,16.9027,17.097,15.5214,9.58221,6.23879,14.3504,2.54686,0.383813,-0.084,96.547,96.1619
28980,53.9363,60.8534,67.9255,73.8789,96.1531,50.8969,16.8978,17.0144,15.3059,9.32432,6.05599,14.3367,2.58461,-0.1895,-0.1415,96.7251,96.8384
28920,54.5173,61.7358,70.6211,77.5225,99.0517,51.3825,16.9065,17.1348,15.6577,9.40791,6.27595,14.3733,2.56124,0.355,-0.02925,96.7251,96.8384
28860,54.5492,61.2014,68.9311,75.1747,97.1768,51.1059,16.9129,17.061,15.4278,9.35063,6.14368,14.3912,2.5887,-0.028,0.01225,96.7251,96.8384
28800,53.4014,61.9117,69.0653,75.3071,97.2621,51.4925,16.9341,17.0564,15.4416,9.22494,6.10637,14.5792,2.66244,-0.45175,0.34625,96.7251,96.8384
28740,53.8509,62.7913,69.2604,75.5918,97.4898,51.9608,16.9258,17.0643,15.4303,9.40443,6.16933,14.5207,2.60138,0.47925,0.26925,96.7251,96.8384
28680,54.197,62.0016,69.1752,75.4819,97.4047,51.5384,16.9446,17.0608,15.4365,9.32462,6.14899,14.6189,2.64606,-0.08825,0.45075,97.0002,96.1396
28620,53.9978,60.4836,68.9456,75.1721,97.1565,50.7282,16.9439,17.0489,15.4205,9.3036,6.11798,14.6265,2.64253,0.03625,0.461,97.0002,96.1396
28560,53.4201,62.6849,69.4413,75.8546,97.7136,51.8999,16.9174,17.0746,15.4835,9.3119,6.15228,14.4869,2.62096,0.033,0.1595,97.0002,96.1396
28500,53.6028,62.285,69.3696,75.7514,97.628,51.6864,16.9025,17.0669,15.4856,9.25434,6.12724,14.4462,2.61003,-0.03225,0.062,97.0002,96.1396
28440,55.5728,63.3835,69.0136,75.2806,97.2444,52.2659,16.8191,17.044,15.4593,9.3463,6.16781,14.0558,2.48133,-0.39425,-0.70475,97.0002,96.1396
28380,54.793,60.1804,69.7837,76.3814,98.1365,50.548,16.9183,17.0827,15.5565,9.42042,6.23542,14.5055,2.58577,-0.034,0.2405,96.9418,96.3312
28320,55.0483,60.9987,70.6269,77.5507,99.0832,50.9785,16.9409,17.1274,15.6525,9.41575,6.29306,14.5765,2.6043,0.07375,0.3945,96.9418,96.3312
28260,54.3539,64.6491,69.6887,76.2637,98.0607,52.9261,16.8768,17.089,15.5046,9.35841,6.19791,14.2545,2.53614,0.05675,-0.287,96.9418,96.3312
28200,54.5364,63.4557,69.0669,75.3876,97.3433,52.293,16.843,17.0514,15.4367,9.41167,6.16571,14.1385,2.4922,0.39025,-0.5185,96.9418,96.3312
28140,55.6316,62.3851,69.1272,75.5134,97.441,51.7153,16.9093,17.0555,15.424,9.43699,6.19783,14.436,2.54867,0.09725,0.11975,96.9418,96.3312
28080,53.8661,63.1169,69.7126,76.3233,98.098,52.1086,16.8597,17.0923,15.5393,9.37852,6.19472,14.1641,2.50954,0.20275,-0.492,96.7144,96.2991
28020,53.6919,61.7611,69.0629,75.3876,97.3502,51.3978,16.9155,17.0691,15.44,9.30666,6.12244,14.4053,2.59331,0.06525,0.00925,96.7144,96.2991
27960,55.1258,63.1324,69.6933,76.1888,97.9797,52.1437,16.9166,17.0941,15.5042,9.4164,6.22819,14.4085,2.57964,0.02925,0.06525,96.7144,96.2991
27900,54.6,63.2248,68.6394,74.7109,96.7845,52.2016,16.929,17.0378,15.3364,9.42588,6.15088,14.5131,2.60058,0.193,0.290052,96.7144,96.2991
27840,54.7075,64.9626,69.4915,75.8754,97.7169,53.1247,16.9075,17.0709,15.4432,9.53705,6.27145,14.4227,2.55993,0.181,0.146525,96.7144,96.2991
27780,53.6221,62.3916,68.9983,75.23,97.1941,51.7476,16.883,17.0406,15.4377,9.22828,6.09497,14.406,2.58976,-0.167,-0.03075,96.5644,96.1705
27720,55.6011,61.7229,70.3555,77.1444,98.7466,51.3782,16.9325,17.1101,15.6082,9.4122,6.28481,14.5583,2.59425,-0.15925,0.36975,96.5644,96.1705
27660,54.0915,60.7674,70.5068,77.3574,98.9346,50.8625,16.8832,17.1231,15.6835,9.34928,6.25824,14.3082,2.56247,-0.1775,-0.18475,96.5644,96.1705
27600,54.3297,61.8581,68.5086,74.628,96.7318,51.4429,16.8865,17.02,15.3768,9.28112,6.09124,14.405,2.58444,-0.364,-0.023,96.5644,96.1705
27540,53.6324,60.403,70.3981,77.2613,98.8606,50.6546,16.9055,17.1164,15.6559,9.30508,6.2092,14.4377,2.591,0.082192,0.04875,96.5644,96.1705
27480,53.3502,61.3855,70.1505,76.9181,98.5891,51.1811,16.9128,17.1085,15.5903,9.47995,6.23506,14.4337,2.57377,0.57949,0.08575,96.6775,96.0209
27420,53.9404,61.7712,69.7473,76.3473,98.123,51.3922,16.8928,17.0842,15.5562,9.23588,6.15565,14.3971,2.59138,-0.2325,-0.046,96.6775,96.0209
27360,54.6946,61.7942,69.9348,76.6103,98.3338,51.4011,16.9246,17.0927,15.5552,9.29005,6.19215,14.5351,2.61041,-0.01775,0.27075,96.6775,96.0209
27300,54.2597,61.9525,69.3299,75.8048,97.689,51.4807,16.9307,17.0656,15.4565,9.32207,6.14596,14.5644,2.61231,0.248252,0.32325,96.6775,96.0209
27240,55.341,63.8284,69.823,76.4881,98.2463,52.4807,16.9109,17.0958,15.5185,9.36316,6.194,14.4234,2.58414,0.0855154,0.037,96.6775,96.0209
27180,54.2762,59.9984,68.9519,75.2508,97.2427,50.4471,16.9089,17.0493,15.4495,9.33401,6.14162,14.4463,2.5923,-0.155,0.104,96.5551,96.2455
27120,55.1653,61.5791,70.6719,77.6001,99.1106,51.2904,16.8996,17.122,15.6735,9.42669,6.31279,14.4118,2.55923,-0.11175,0.065,96.5551,96.2455
27060,54.3433,63.2802,68.8107,75.0861,97.1079,52.1907,16.9082,17.0438,15.3824,9.35223,6.13448,14.4391,2.58642,-0.08,0.07825,96.5551,96.2455
27000,53.3912,62.5024,68.8708,75.1655,97.1643,51.7816,16.8962,17.0488,15.3958,9.3825,6.12271,14.3745,2.56115,0.54325,-0.06825,96.5551,96.2455
26940,54.1652,62.5313,69.2736,75.6933,97.5944,51.8042,16.9016,17.0773,15.4614,9.38586,6.16897,14.3376,2.56623,0.2045,-0.12275,96.5551,96.2455
26880,55.4493,62.5709,69.7957,76.3325,98.0933,51.8437,16.8968,17.0976,15.5346,9.40773,6.24204,14.3134,2.55082,-0.0225,-0.118,96.9106,96.536
26820,54.8348,63.4175,69.1387,75.3985,97.3356,52.3013,16.8805,17.0596,15.4541,9.24947,6.14394,14.3153,2.58597,-0.44925,-0.177942,96.9106,96.536
26760,54.6211,61.8993,69.8734,76.4,98.1304,51.4912,16.881,17.0869,15.5659,9.2522,6.21643,14.3539,2.57909,0.0655,0.0184359,96.9106,96.536
26700,53.2854,62.3332,69.6809,76.1726,97.959,51.7113,16.9542,17.0776,15.5011,9.2728,6.15234,14.7128,2.6806,0.0285,0.61825,96.9106,96.536
26640,54.0652,64.2982,69.3581,75.7753,97.6436,52.7515,16.8819,17.0629,15.4571,9.31851,6.15461,14.35,2.56088,0.05175,-0.11325,96.9106,96.536
26580,55.2254,63.2746,69.5286,76.0363,97.8729,52.1976,16.8852,17.0825,15.4858,9.41619,6.21031,14.2763,2.52756,0.2305,-0.21025,96.7093,96.4539
26520,54.04,62.4461,70.0349,76.6973,98.3901,51.7636,16.8795,17.1002,15.5986,9.17074,6.1463,14.3301,2.5918,-0.21825,-0.208,96.7093,96.4539
26460,54.4305,62.032,69.0519,75.355,97.3149,51.5418,16.8655,17.0538,15.4474,9.45004,6.1827,14.2239,2.51897,0.234,-0.32975,96.7093,96.4539
26400,54.9172,62.1909,69.8909,76.5074,98.2376,51.6248,16.9181,17.0921,15.5379,9.36714,6.21815,14.4823,2.58647,0.123,0.1955,96.7093,96.4539
26340,54.2431,62.6638,69.5882,76.0928,97.9094,51.8754,16.8935,17.0803,15.4994,9.34791,6.18008,14.357,2.5588,0.29625,-0.06675,96.7093,96.4539
26280,56.263,63.1925,69.2652,75.6671,97.5605,52.1577,16.8943,17.0628,15.4509,9.29215,6.15759,14.3794,2.56165,-0.16375,-0.03575,96.4052,96.3368
26220,53.7688,60.8521,69.8457,76.4661,98.2159,50.9081,16.9088,17.1004,15.5777,9.20246,6.1396,14.4173,2.61402,-0.11025,-0.01125,96.4052,96.3368
26160,54.4941,62.3524,68.6095,74.7442,96.8235,51.7192,16.9319,17.0381,15.3551,9.38783,6.13131,14.5332,2.61736,-0.04625,0.28375,96.4052,96.3368
26100,54.5352,60.8916,69.9991,76.6,98.3014,50.9452,16.8965,17.0969,15.6092,9.20872,6.18455,14.4102,2.61228,-0.48925,0.0238369,96.4052,96.3368
26040,54.4222,61.985,69.001,75.2582,97.2267,51.5233,16.8783,17.048,15.4395,9.32043,6.12988,14.3272,2.56136,0.0685,-0.16025,96.4052,96.3368
25980,55.1067,62.673,70.0591,76.7302,98.4142,51.8851,16.9216,17.0999,15.5513,9.43536,6.2622,14.4816,2.57485,0.1415,0.231,96.5631,96.3365
25920,53.5539,61.8933,69.1054,75.4341,97.3778,51.4667,16.8495,17.0575,15.4872,9.26774,6.11901,14.1741,2.54113,-0.274,-0.5035,96.5631,96.3365
25860,53.7071,63.852,69.4965,75.9635,97.8022,52.5114,16.879,17.0766,15.4895,9.30464,6.15412,14.2977,2.56121,0.07675,-0.2205,96.5631,96.3365
25800,53.5606,61.6201,70.0496,76.728,98.4131,51.3229,16.9373,17.1037,15.5581,9.43017,6.23829,14.5467,2.60059,0.35675,0.33675,96.5631,96.3365
25740,53.632,64.6482,69.3487,75.7447,97.6221,52.9443,16.884,17.0713,15.4426,9.41547,6.17717,14.3043,2.54585,0.4435,-0.18775,96.5631,96.3365
25680,54.4584,61.6194,69.2683,75.6255,97.5284,51.3309,16.95,17.0666,15.4379,9.55945,6.24681,14.598,2.60808,0.2225,0.485252,96.2836,96.0613
25620,53.3266,62.8518,68.9848,75.222,97.197,51.9907,16.8817,17.0466,15.4267,9.31539,6.13682,14.3592,2.58006,0.19975,-0.0381149,96.2836,96.0613
25560,54.0336,63.2229,69.2137,75.5503,97.4654,52.1835,16.8871,17.0575,15.444,9.34964,6.21367,14.3666,2.56633,0.28775,0.102428,96.2836,96.0613
25500,54.9324,62.2967,68.6443,74.8152,96.882,51.6789,16.9007,17.0314,15.3747,9.30358,6.09815,14.4383,2.588,-0.07625,0.0750401,96.2836,96.0613
25440,53.7591,64.1146,69.2493,75.6616,97.5723,52.6432,16.9232,17.0663,15.4342,9.30018,6.12637,14.5107,2.62088,-0.124008,0.20625,96.2836,96.0613
25380,55.9467,63.0043,70.1619,76.8954,98.561,52.054,16.8899,17.1102,15.5739,9.52948,6.28875,14.289,2.51765,0.368217,-0.151,96.2884,96.1763
25320,54.6838,62.5449,68.9297,75.2001,97.1982,51.8139,16.8589,17.0513,15.4347,9.37059,6.1547,14.1839,2.51722,-0.0685,-0.424049,96.2884,96.1763
25260,54.1303,62.0124,69.9898,76.6427,98.3507,51.528,16.9007,17.0978,15.5762,9.31448,6.21537,14.4158,2.59396,0.0988299,0.0842602,96.2884,96.1763
25200,54.0575,62.33,70.1214,76.8356,98.5072,51.6962,16.9848,17.1053,15.5399,9.35131,6.21846,14.7978,2.67743,0.194679,0.838992,96.2884,96.1763
25140,55.1883,63.9118,68.9486,75.2407,97.2324,52.5388,16.929,17.0533,15.3753,9.44194,6.16352,14.509,2.59256,0.127413,0.25625,96.2884,96.1763
25080,54.5741,62.8673,69.167,75.5264,97.464,51.9844,16.8645,17.065,15.4455,9.5621,6.23392,14.1658,2.48529,0.452303,-0.40305,96.6459,96.0921
25020,53.4464,63.0653,69.2577,75.6433,97.5443,52.0946,16.9075,17.0624,15.4523,9.31362,6.14188,14.4645,2.60261,0.13675,0.151364,96.6459,96.0921
24960,54.581,62.5633,68.9681,75.2563,97.2433,51.8256,16.9282,17.0529,15.4014,9.35187,6.14865,14.5228,2.60312,0.00375,0.288341,96.6459,96.0921
24900,53.5176,62.1407,69.7015,76.2415,98.0274,51.5996,16.9163,17.0818,15.5222,9.36341,6.23625,14.4986,2.60568,0.14025,0.333556,96.6459,96.0921
24840,54.6945,63.8997,68.4577,74.577,96.6972,52.5332,16.8784,17.0254,15.3384,9.36008,6.11589,14.3098,2.54563,-0.1145,-0.150117,96.6459,96.0921
24780,54.3796,62.5871,70.3898,77.2109,98.8115,51.832,16.9349,17.1167,15.6159,9.21093,6.19276,14.5876,2.64462,-0.18275,0.388528,96.4163,96.3778
24720,52.7468,61.6676,69.7371,76.3203,98.0965,51.3433,16.9306,17.0859,15.5513,9.13778,6.10307,14.5925,2.66673,-0.4455,0.331417,96.4163,96.3778
24660,53.6774,62.8889,68.9957,75.3184,97.2974,51.9962,16.8562,17.0545,15.4467,9.3499,6.12351,14.1873,2.52391,0.01025,-0.4665,96.4163,96.3778
24600,52.7478,61.2761,69.2206,75.5949,97.5203,51.14,16.9051,17.0632,15.4809,9.23757,6.09354,14.4508,2.61466,0.02725,0.0705978,96.4163,96.3778
24540,54.0344,62.956,69.263,75.6658,97.5783,52.0316,16.9382,17.0635,15.4357,9.34755,6.13967,14.6004,2.63199,0.145,0.3935,96.4163,96.3778
24480,53.8122,64.2979,69.4132,75.8742,97.7419,52.7435,16.9045,17.0638,15.4587,9.29815,6.13667,14.4769,2.59947,0.002,0.13125,96.524,96.3337
24420,53.5784,60.9656,69.0783,75.4659,97.4164,50.953,16.8824,17.0486,15.4677,9.3554,6.1329,14.3669,2.56032,-0.00423694,-0.10125,96.524,96.3337
24360,54.4134,63.1779,68.9106,75.2718,97.2728,52.1277,16.9178,17.0484,15.4002,9.26682,6.06952,14.5096,2.61331,-0.084637,0.17075,96.524,96.3337
24300,53.1711,62.016,68.3541,74.4929,96.6552,51.5114,16.8688,17.0278,15.3603,9.26673,6.01587,14.2523,2.55538,0.196368,-0.36425,96.524,96.3337
24240,53.1496,63.0581,69.2817,75.742,97.6435,52.0736,16.9524,17.0666,15.4287,9.42215,6.14508,14.6515,2.63722,0.292165,0.5035,96.524,96.3337
24180,55.165,64.4067,70.2458,77.025,98.6703,52.7966,16.8501,17.1096,15.6063,9.29627,6.20802,14.1677,2.52122,-0.014759,-0.5005,96.7069,95.9047
24120,54.646,60.9734,69.4153,75.9181,97.7805,50.9635,16.8521,17.0702,15.5203,9.44596,6.18666,14.1683,2.49227,0.291019,-0.4715,96.7069,95.9047
24060,54.9631,63.4266,69.5026,76.021,97.8652,52.2741,16.8669,17.0759,15.5103,9.27148,6.14029,14.2542,2.54994,-0.208728,-0.33775,96.7069,95.9047
24000,55.2714,61.5303,70.041,76.7597,98.4491,51.2625,16.8862,17.0958,15.5945,9.48268,6.27277,14.3368,2.53628,-0.186996,-0.0995,96.7069,95.9047
23940,53.9233,62.7658,69.2328,75.6626,97.584,51.9182,16.9299,17.0649,15.4427,9.31325,6.11295,14.5563,2.62927,0.147169,0.27775,96.7069,95.9047
23880,52.8547,63.0071,69.6602,76.2396,98.037,52.0498,16.8577,17.0796,15.5454,9.34637,6.16392,14.2319,2.54345,0.00279746,-0.39675,96.2062,96.2778
23820,55.2447,61.7491,68.2325,74.3019,96.5021,51.3755,16.9251,17.0223,15.3073,9.36576,6.07615,14.4964,2.59759,0.106013,0.1995,96.2062,96.2778
23760,54.0339,61.3248,69.4065,75.8804,97.7515,51.1542,16.8847,17.0663,15.5064,9.31701,6.15085,14.362,2.56516,0.10275,-0.10275,96.2062,96.2778
23700,55.05,63.3433,69.4616,75.9858,97.8452,52.2209,16.8826,17.0715,15.4865,9.3118,6.15411,14.337,2.55711,0.0475717,-0.15575,96.2062,96.2778
23640,52.0628,61.6206,69.0979,75.5054,97.4532,51.2995,16.9475,17.0499,15.4252,9.31873,6.10978,14.6867,2.64949,0.231518,0.54475,96.2062,96.2778
23580,55.6971,64.37,69.3299,75.8351,97.7266,52.7607,16.9198,17.066,15.4386,9.28742,6.14112,14.5093,2.60362,-0.216834,0.2085,96.4194,96.4253
23520,54.7959,62.9147,68.1796,74.2718,96.4738,51.9822,16.8982,17.0138,15.3031,9.43094,6.1091,14.3874,2.56143,-0.199218,-0.0105,96.4194,96.4253
23460,54.2126,61.8328,68.6139,74.8557,96.9393,51.4055,16.912,17.0344,15.3707,9.31325,6.07715,14.4754,2.60155,0.214477,0.121,96.4194,96.4253
23400,54.4169,61.843,69.4796,76.0514,97.8919,51.4123,16.9151,17.0779,15.4801,9.45968,6.1873,14.4443,2.56398,0.562538,0.1025,96.4194,96.4253
23340,55.0343,61.7028,69.4344,75.9607,97.8189,51.3464,16.9242,17.0825,15.4892,9.25191,6.13955,14.4699,2.60247,-0.094,0.126,96.4194,96.4253
23280,54.5354,63.3627,69.6302,76.1851,97.9934,52.2444,16.8833,17.0938,15.5134,9.31466,6.17255,14.2519,2.54545,0.10375,-0.30325,96.1704,96.4294
23220,53.4892,63.2377,69.2476,75.6084,97.5172,52.1931,16.8863,17.0724,15.4753,9.13998,6.07503,14.3254,2.60337,-0.23325,-0.223,96.1704,96.4294
23160,53.9798,61.6493,70.736,77.6072,99.1023,51.3541,16.9196,17.1343,15.6922,9.20202,6.21425,14.5065,2.63821,-0.2775,0.17425,96.1704,96.4294
23100,55.5252,61.1485,69.0876,75.3601,97.3079,51.0877,16.9253,17.0601,15.428,9.49312,6.21563,14.4719,2.57089,0.21125,0.2215,96.1704,96.4294
23040,54.7751,62.3463,69.4439,75.836,97.694,51.7316,16.8984,17.0778,15.4896,9.3305,6.17206,14.3659,2.57294,0.05325,-0.061,96.1704,96.4294
22980,54.2393,62.7634,69.1067,75.3473,97.3001,51.9543,16.8763,17.053,15.4429,9.2825,6.12003,14.3199,2.56539,0.20725,-0.17025,96.8042,96.5555
22920,54.8423,62.5549,70.2723,76.9732,98.6039,51.8306,16.9358,17.0989,15.5965,9.3419,6.25622,14.6347,2.64261,-0.45475,0.49225,96.8042,96.5555
22860,55.3476,62.4298,69.6214,76.1493,97.9449,51.7473,16.8731,17.0621,15.5172,9.47259,6.25252,14.3525,2.52499,-0.022,-0.06825,96.8042,96.5555
22800,53.6687,62.1881,70.7255,77.7346,99.2396,51.5973,16.9069,17.1239,15.701,9.19072,6.20297,14.5112,2.63478,-0.589273,0.1345,96.8042,96.5555
22740,53.4577,63.889,69.892,76.6084,98.3415,52.499,16.8757,17.0887,15.5545,9.30096,6.16607,14.3313,2.56733,0.0696539,-0.206,96.8042,96.5555
22680,53.2632,61.53,69.8245,76.5391,98.2879,51.2402,16.9238,17.0916,15.5489,9.37563,6.17552,14.5193,2.60614,0.174375,0.2055,96.5533,96.4315
22620,55.0349,62.679,68.6349,74.8855,96.9706,51.8612,16.9382,17.045,15.3426,9.35735,6.10716,14.5346,2.60681,0.317946,0.276,96.5533,96.4315
22560,54.962,62.6635,68.68,74.8993,96.9632,51.8649,16.9163,17.0397,15.3718,9.21273,6.07896,14.4808,2.60667,-0.2135,0.14675,96.5533,96.4315
22500,53.9893,63.6074,69.9791,76.68,98.3869,52.3682,16.8926,17.1024,15.5549,9.37346,6.22033,14.3343,2.55676,0.11525,-0.13875,96.5533,96.4315
22440,54.6115,62.9654,69.3533,75.7932,97.6793,52.033,16.9118,17.0777,15.4738,9.23728,6.13522,14.4201,2.60567,-0.2555,0.0215,96.5533,96.4315
22380,54.8433,64.5903,69.7267,76.2728,98.0554,52.909,16.857,17.0927,15.5289,9.33002,6.20556,14.1479,2.51931,-0.2355,-0.50075,96.0746,96.4529
22320,53.8063,61.7344,69.1053,75.4028,97.3463,51.3952,16.9507,17.0593,15.4285,9.32115,6.14947,14.6338,2.64455,-0.21225,0.49325,96.0746,96.4529
22260,53.9146,63.29,68.8672,75.0584,97.079,52.2255,16.891,17.0493,15.402,9.29471,6.11552,14.3466,2.5805,-0.01025,-0.10625,96.0746,96.4529
22200,54.7218,61.9608,69.8517,76.4071,98.1484,51.513,16.9035,17.0847,15.5399,9.47355,6.26304,14.4299,2.56257,0.1845,0.113,96.0746,96.4529
22140,55.4287,63.7163,68.7298,74.9158,96.9626,52.443,16.9423,17.0331,15.3227,9.59307,6.23791,14.5911,2.57478,0.23225,0.503,96.0746,96.4529
