Time,TI3104_Meas - OP Value,TI3107_Meas - OP Value,TI3105_Meas - OP Value,TC3106_Meas - OP Value,TI3108_Meas - OP Value,TI3101_Meas - OP Value,PI3102_Meas - OP Value,PI3103_Meas - OP Value,FC3101_Meas - OP Value,FI3105_Meas - OP Value,FI3104_Meas - OP Value,FC3103_Meas - OP Value,FC3102_Meas - OP Value,LC3103_Meas - OP Value,LC3101_Meas - OP Value,QI3105 - PV,QI3104 - PV
34620,54.4645,60.4792,70.3809,75.2635,97.2457,53.1739,16.86,17.0367,11.9188,7.30572,4.80247,11.075,1.92875,-0.13275,-0.42025,97.2235,96.3169
34560,54.2811,60.5725,69.8568,76.8581,98.5097,52.6552,16.8552,17.0844,12.1009,7.21038,4.82715,11.1149,1.94996,0.34575,-0.389,97.2235,96.3169
34500,53.8242,60.5267,69.8484,76.6535,98.3477,52.6381,16.8501,17.0721,12.0899,7.17566,4.81736,11.1177,1.95407,-0.1665,-0.405,97.2235,96.3169
34440,53.2076,62.6931,70.3535,75.0226,97.0542,53.1368,16.9057,17.0198,11.8925,7.00492,4.67045,11.3923,2.05446,-0.66375,0.10025,97.2235,96.3169
34380,53.8718,62.1134,70.1883,77.0294,98.6681,52.9581,16.8977,17.0918,12.0952,7.18337,4.81555,11.2995,2.00855,-0.0635849,-0.043,97.1985,96.1492
34320,54.482,59.5475,69.1608,76.5788,98.3029,51.9184,16.8369,17.0777,12.0957,7.14316,4.80092,10.9971,1.91964,-0.152207,-0.65125,97.1985,96.1492
34260,54.1447,64.2803,68.8093,76.6077,98.3364,51.5529,16.955,17.0835,12.0578,7.18474,4.81961,11.5336,2.07132,-0.283531,0.47175,97.1985,96.1492
34200,53.877,59.8604,69.7458,76.8132,98.4909,52.5252,16.8445,17.088,12.1213,7.08658,4.79232,11.0529,1.96149,-0.221,-0.566,97.1985,96.1492
34140,53.9043,61.6953,69.2465,74.3498,96.506,52.0263,16.877,16.9942,11.8291,7.3214,4.74345,11.2243,1.95717,0.21175,-0.12675,97.1985,96.1492
34080,54.8495,61.5226,69.6153,75.3472,97.3179,52.384,16.8783,17.0313,11.928,7.21662,4.76644,11.21,1.96396,-0.04275,-0.1775,97.4334,96.1041
34020,55.3132,63.4112,69.3328,77.0666,98.6964,52.0858,16.9256,17.0896,12.0961,7.21804,4.86583,11.4245,2.0209,-0.2595,0.26525,97.4334,96.1041
33960,54.3982,61.2111,68.5087,76.0958,97.925,51.24,16.8783,17.0617,12.0308,7.32043,4.84522,11.1565,1.94315,-0.125,-0.26275,97.4334,96.1041
33900,55.2273,61.6894,68.8885,76.8622,98.5365,51.632,16.8921,17.0908,12.1065,7.17479,4.84027,11.2285,1.98106,-0.3085,-0.14525,97.4334,96.1041
33840,53.8676,61.5517,69.477,76.0784,97.9077,52.2375,16.89,17.067,12.0085,7.20049,4.77974,11.2237,1.98609,0.2245,-0.1735,97.4334,96.1041
33780,53.7863,61.4498,69.2576,75.7343,97.6147,52.032,16.8793,17.0484,11.9809,7.28213,4.79371,11.2062,1.96834,0.2785,-0.1895,96.8077,96.5067
33720,53.3908,62.2341,69.4475,75.5145,97.4423,52.2226,16.8981,17.041,11.9498,7.23567,4.77627,11.2979,1.9973,-0.00725,-0.0035,96.8077,96.5067
33660,52.9263,63.5672,69.4172,75.919,97.7692,52.1883,16.9303,17.0545,11.9862,7.21174,4.78405,11.4639,2.05342,-0.10725,0.3115,96.8077,96.5067
33600,54.2998,62.9938,70.3008,74.699,96.7956,53.0882,16.9176,17.0153,11.8318,7.19558,4.7157,11.3887,2.02348,0.092,0.176,96.8077,96.5067
33540,52.9768,63.0771,69.6862,76.3698,98.1361,52.4585,16.9204,17.0707,12.0309,7.20598,4.80827,11.404,2.03512,-0.14425,0.191,96.8077,96.5067
33480,54.9917,60.7624,67.9427,77.0488,98.6826,50.6849,16.8654,17.0946,12.1648,7.18802,4.84499,11.1355,1.96328,-0.05875,-0.356,96.9888,96.6189
33420,53.7634,60.1545,68.9323,75.3835,97.338,51.7015,16.8433,17.0311,11.9652,7.30201,4.79467,11.0495,1.91415,0.08725,-0.49875,96.9888,96.6189
33360,53.9283,62.7346,69.0971,75.454,97.4027,51.8576,16.9083,17.036,11.9439,7.18182,4.74643,11.3665,2.01838,0.0025,0.10875,96.9888,96.6189
33300,54.2315,64.1237,70.3842,75.5611,97.4997,53.1549,16.9461,17.0432,11.9063,7.21897,4.77021,11.5151,2.05699,-0.06475,0.433,96.9888,96.6189
33240,54.7715,64.0359,69.6893,76.996,98.6441,52.4559,16.9445,17.0927,12.0812,7.12847,4.81387,11.5192,2.0705,-0.08475,0.4165,96.9888,96.6189
33180,53.982,61.0389,69.9855,76.0413,97.8842,52.7506,16.8732,17.0603,11.991,7.3641,4.84312,11.1383,1.93949,0.27525,-0.2995,97.0787,96.3907
33120,55.0151,61.7701,69.9192,75.8534,97.7287,52.6931,16.8878,17.0524,11.9643,7.29727,4.82024,11.2228,1.96277,0.2075,-0.11925,97.0787,96.3907
33060,54.2048,61.7231,70.361,75.9779,97.817,53.1464,16.8818,17.0513,11.9838,7.13595,4.76432,11.253,1.98993,-0.1335,-0.1305,97.0787,96.3907
33000,55.2611,62.8445,68.8666,75.4568,97.4116,51.6085,16.915,17.0388,11.922,7.36839,4.81992,11.3333,1.97812,0.3005,0.12775,97.0787,96.3907
32940,54.0397,61.7703,68.2786,76.397,98.1573,51.0159,16.8893,17.0711,12.0761,7.11644,4.77903,11.2602,2.0039,-0.2145,-0.123,97.0787,96.3907
32880,55.359,62.1188,69.4168,76.0568,97.8768,52.1789,16.8959,17.0584,11.9907,7.31436,4.83899,11.2588,1.96935,0.19275,-0.0375,96.9881,96.2891
32820,54.2319,64.5283,69.2487,76.0619,97.89,51.9956,16.9609,17.065,11.9607,7.38312,4.85057,11.5253,2.0385,0.36325,0.52775,96.9881,96.2891
32760,55.3472,62.1037,70.3938,74.7922,96.8705,53.1737,16.907,17.0287,11.8414,7.19284,4.72538,11.2746,1.99942,0.0805,-0.041,96.9881,96.2891
32700,55.7621,61.9703,69.5755,75.1926,97.176,52.3604,16.8977,17.0385,11.909,7.26377,4.77899,11.2521,1.98902,0.2005,-0.05875,96.9881,96.2891
32640,55.3284,62.9725,69.895,75.482,97.3953,52.6963,16.9131,17.0398,11.9221,7.3324,4.8291,11.3546,1.99768,0.11,0.1845,96.9881,96.2891
32580,53.3097,60.8897,69.2321,78.1502,99.5337,52.0153,16.8635,17.1276,12.2461,7.29849,4.92692,11.1407,1.95242,0.407,-0.317,97.075,96.2752
32520,54.6245,62.286,69.4102,76.6222,98.3153,52.1918,16.8987,17.0784,12.0628,7.17454,4.8025,11.3146,2.00879,0.3165,0.013,97.075,96.2752
32460,54.7222,62.0797,70.4901,76.5019,98.2208,53.2843,16.8952,17.0746,12.0382,7.12859,4.80388,11.2909,2.00684,-0.32675,-0.0415,97.075,96.2752
32400,54.0737,61.2694,69.2039,75.3844,97.3248,51.977,16.8765,17.0388,11.9561,7.14773,4.73133,11.2053,1.99176,0.0615,-0.231,97.075,96.2752
32340,55.1448,62.4869,69.5501,74.696,96.7685,52.3273,16.9053,17.0144,11.8461,7.30241,4.76613,11.3068,1.98222,0.01975,0.05375,97.075,96.2752
32280,54.1855,61.3533,69.417,76.1546,97.9595,52.1763,16.8925,17.0772,12.0244,7.28673,4.83642,11.1812,1.97422,-0.0885,-0.221,97.3207,96.6956
32220,52.8564,61.5245,69.8896,73.9287,96.1584,52.6875,16.89,17.0001,11.8079,7.05167,4.63,11.2536,2.03923,-0.3695,-0.16175,97.3207,96.6956
32160,53.0613,61.9789,69.4093,76.3599,98.0894,52.2128,16.8918,17.0725,12.063,7.17618,4.82899,11.288,2.01585,-0.12525,0.0232988,97.3207,96.6956
32100,54.252,62.7957,68.4547,75.7688,97.6143,51.2457,16.9064,17.048,12.0053,7.17283,4.84075,11.3731,2.02253,-0.0835,0.346315,97.3207,96.6956
32040,55.0528,62.1182,69.1471,76.7207,98.4016,51.9267,16.897,17.0834,12.0831,7.31801,4.89258,11.2598,1.96802,-0.22675,-0.02875,97.3207,96.6956
31980,54.6446,61.5451,69.9435,76.1305,97.9365,52.742,16.8839,17.0656,12.0136,7.21568,4.8335,11.227,1.98358,0.1685,-0.0574507,97.154,96.4201
31920,54.4004,62.0004,69.7391,74.6315,96.7363,52.5365,16.8881,17.0088,11.8532,7.26261,4.79416,11.2704,1.98363,0.1085,0.112507,97.154,96.4201
31860,54.4521,62.5056,69.4212,75.6584,97.5553,52.211,16.8923,17.0339,11.9705,7.14172,4.75142,11.3494,2.00739,-0.24825,0.06675,97.154,96.4201
31800,55.756,61.9759,69.0663,75.2241,97.2228,51.8279,16.8836,17.0207,11.9096,7.31702,4.79132,11.2457,1.9445,0.09725,-0.07225,97.154,96.4201
31740,54.0672,61.0505,69.492,75.2932,97.2941,52.2425,16.8686,17.0286,11.9169,7.32477,4.75428,11.1579,1.94081,0.427463,-0.30175,97.154,96.4201
31680,53.0923,59.8127,69.1629,77.2011,98.8217,51.9085,16.8391,17.0933,12.1714,7.061,4.78154,11.0599,1.96199,-0.227756,-0.592,97.4161,96.3266
31620,54.7316,62.8476,69.2634,76.1221,97.9437,52.0105,16.9042,17.0489,12.0041,7.22219,4.79786,11.368,2.0043,-0.279872,0.12775,97.4161,96.3266
31560,54.5748,62.176,68.4698,76.0288,97.877,51.1892,16.8977,17.0546,12.0153,7.15211,4.72002,11.3172,2.01473,0.145665,-0.0395,97.4161,96.3266
31500,54.5363,60.3976,69.7046,75.7308,97.6367,52.4484,16.8607,17.0508,11.9805,7.18877,4.72791,11.1037,1.96165,-0.0230716,-0.461,97.4161,96.3266
31440,54.9242,61.0374,69.2918,75.9945,97.844,52.0365,16.8794,17.0644,12.0035,7.29587,4.7969,11.1499,1.95748,0.12021,-0.3035,97.4161,96.3266
31380,53.9949,63.5878,68.0981,76.191,97.9932,50.8376,16.9393,17.0725,12.0398,7.15635,4.78616,11.4578,2.06098,-0.157,0.31525,97.3172,96.0496
31320,54.1909,62.7896,69.2789,76.4098,98.1518,52.0571,16.9115,17.0726,12.0516,7.15752,4.79946,11.374,2.03627,-0.097,0.1355,97.3172,96.0496
31260,54.4284,62.6531,70.8348,77.0322,98.6513,53.6356,16.9077,17.0911,12.064,7.26905,4.8658,11.3337,1.99433,0.25775,0.09625,97.3172,96.0496
31200,53.124,61.8353,68.2208,77.1579,98.7638,50.967,16.8936,17.1004,12.168,7.14429,4.82636,11.2725,2.01742,-0.196728,-0.10125,97.3172,96.0496
31140,54.6169,62.2468,69.6926,75.7181,97.6048,52.4765,16.9002,17.0507,11.9772,7.08255,4.74237,11.3189,2.0273,-0.2815,0.004,97.3172,96.0496
31080,54.899,60.1276,70.0373,77.7044,99.1946,52.8235,16.8464,17.1129,12.193,7.19299,4.88508,11.0585,1.93593,-0.0515,-0.503,97.3927,96.348
31020,53.8447,64.0973,70.0571,74.6582,96.759,52.8403,16.9407,17.0098,11.8136,7.23773,4.71833,11.5117,2.04796,0.261005,0.43675,97.3927,96.348
30960,54.1623,61.6243,69.5989,75.8165,97.6868,52.3751,16.883,17.0501,11.988,7.12436,4.7501,11.2444,1.99528,-0.102,-0.15,97.3927,96.348
30900,54.6791,63.2648,68.7367,76.6831,98.3871,51.4891,16.924,17.0807,12.0659,7.3168,4.86218,11.3995,2.01749,0.29789,0.23825,97.3927,96.348
30840,54.1018,60.5441,69.3416,74.6288,96.7326,52.1101,16.854,17.0069,11.8807,7.10997,4.68881,11.1197,1.95905,-0.28725,-0.408,97.3927,96.348
30780,53.4931,62.1601,69.1348,76.9988,98.6337,51.8881,16.8963,17.0886,12.1008,7.30693,4.86132,11.279,1.98371,0.337923,-0.02925,96.9143,96.6441
30720,54.7334,63.3444,69.4221,75.9961,97.8338,52.1738,16.9304,17.0607,11.9844,7.24166,4.79648,11.4213,2.03589,-0.195607,0.24875,96.9143,96.6441
30660,53.2058,61.8979,70.5688,75.5269,97.4551,53.3483,16.898,17.0484,11.9338,7.18499,4.75307,11.2689,2.01188,-0.109,-0.09025,96.9143,96.6441
30600,53.5049,62.9974,70.4176,77.1578,98.758,53.2017,16.9256,17.1054,12.0979,7.21923,4.85868,11.3848,2.03855,-0.06925,0.17625,96.9143,96.6441
30540,54.7246,63.1663,69.7035,77.2032,98.7896,52.4845,16.9291,17.1078,12.1197,7.1836,4.86117,11.4034,2.04621,-0.1275,0.223504,96.9143,96.6441
30480,54.9301,62.5655,69.7455,75.8165,97.6715,52.5383,16.9089,17.0557,11.9618,7.36771,4.85556,11.302,1.97979,0.1735,0.083,96.9826,96.3299
30420,53.9723,62.1369,68.8566,76.4423,98.1746,51.6377,16.8978,17.0769,12.0692,7.17278,4.84672,11.2951,2.01273,0.152,0.103428,96.9826,96.3299
30360,53.613,62.7146,70.0677,74.1119,96.3035,52.8721,16.9039,16.9905,11.782,7.2991,4.77082,11.3458,2.0043,0.197,0.274984,96.9826,96.3299
30300,53.8237,60.7417,69.3971,76.2947,98.0546,52.1806,16.8569,17.0619,12.0588,7.16493,4.79099,11.1418,1.96209,-0.14875,-0.35425,96.9826,96.3299
30240,54.465,63.4569,69.2627,77.4121,98.9652,52.0239,16.9284,17.1045,12.1341,7.24897,4.86738,11.4348,2.03015,0.130386,0.28225,96.9826,96.3299
30180,54.8299,64.2706,68.9458,77.2301,98.8267,51.6977,16.9531,17.1041,12.1045,7.36177,4.89109,11.5076,2.04248,0.414328,0.47575,96.7498,96.4181
30120,53.3149,63.6846,69.8305,74.4411,96.5848,52.6099,16.9348,17.0073,11.8164,7.16773,4.68655,11.4767,2.06008,-0.0631017,0.3405,96.7498,96.4181
30060,54.0363,62.3821,69.1468,76.4968,98.2311,51.9134,16.9038,17.0762,12.0692,7.15683,4.8072,11.3252,2.02028,-0.283,0.0315,96.7498,96.4181
30000,53.3893,61.0885,71.0839,76.9271,98.5798,53.8805,16.875,17.0917,12.0778,7.19568,4.81904,11.1818,1.97951,0.129856,-0.28125,96.7498,96.4181
29940,53.8326,62.4204,69.9514,76.1817,97.9838,52.7318,16.906,17.067,12.0045,7.22657,4.79845,11.3201,2.00713,0.19175,0.03975,96.7498,96.4181
29880,54.3381,61.3329,69.437,77.0666,98.6862,52.2117,16.8764,17.0925,12.1231,7.20793,4.84246,11.2015,1.97191,0.1225,-0.21925,97.1451,96.2942
29820,54.7654,60.1782,69.3264,75.5114,97.4432,52.0967,16.8483,17.0396,11.9686,7.24442,4.77988,11.0584,1.9238,0.06825,-0.496,97.1451,96.2942
29760,52.9927,61.7601,69.4836,76.2799,98.0544,52.2604,16.8843,17.0631,12.042,7.10766,4.75965,11.2699,2.00059,-0.1075,-0.1205,97.1451,96.2942
29700,53.7062,60.2218,70.2008,75.7385,97.6371,52.9792,16.8543,17.0517,11.9833,7.12252,4.73686,11.0898,1.95967,-0.08325,-0.49,97.1451,96.2942
29640,53.2392,60.1003,70.1792,75.1709,97.1762,52.9656,16.847,17.0295,11.9359,7.04753,4.68029,11.092,1.97216,-0.2145,-0.51225,97.1451,96.2942
29580,53.0026,63.7647,69.5124,75.4185,97.3672,52.2885,16.9286,17.0311,11.9167,7.26485,4.76498,11.4759,2.0368,0.235,0.3585,97.0568,96.4152
29520,54.6758,62.3125,70.4207,75.9316,97.7956,53.1938,16.9028,17.056,11.9667,7.20151,4.78637,11.3078,2.00398,-0.10125,0.0045,97.0568,96.4152
29460,55.1483,60.8742,69.9723,75.7619,97.6436,52.7463,16.8619,17.0433,11.9662,7.25869,4.80209,11.1287,1.93005,-0.03325,-0.33625,97.0568,96.4152
29400,54.7149,60.5565,69.2785,75.7199,97.6139,52.031,16.8595,17.0468,11.9772,7.20591,4.76514,11.1048,1.93398,0.18,-0.416,97.0568,96.4152
29340,54.6003,59.8369,69.9279,77.3089,98.8976,52.6823,16.8519,17.1093,12.1434,7.23404,4.86518,11.0156,1.92218,0.0825,-0.59025,97.0568,96.4152
29280,53.8605,63.9824,69.4176,77.0192,98.652,52.1815,16.9466,17.0974,12.1066,7.1082,4.82306,11.5146,2.08427,-0.55375,0.4065,96.9345,96.3493
29220,53.9151,62.5999,69.226,75.0463,97.0668,51.9961,16.9108,17.0303,11.9085,7.17083,4.72271,11.3543,2.03511,-0.002,0.0845,96.9345,96.3493
29160,54.8173,63.298,69.6339,76.6206,98.3183,52.4171,16.9228,17.0775,12.0393,7.32256,4.87322,11.394,2.00033,0.15425,0.25,96.9345,96.3493
29100,54.5834,62.0435,69.2498,75.0278,97.0463,52.0248,16.8948,17.0267,11.9106,7.14264,4.72292,11.2883,2.00648,-0.1925,-0.048,96.9345,96.3493
29040,54.2319,63.9338,68.4604,77.0006,98.6268,51.2188,16.941,17.093,12.1132,7.21519,4.85007,11.4939,2.05372,-0.07875,0.39975,96.9345,96.3493
28980,52.6331,62.6846,69.1716,75.359,97.3119,51.9478,16.9106,17.0386,11.9549,7.09643,4.71774,11.3782,2.0508,-0.33375,0.1065,97.0651,96.3478
28920,53.7848,61.0864,68.785,75.7023,97.5897,51.5536,16.8729,17.0497,12.0034,7.13284,4.74748,11.1833,1.97903,-0.13475,-0.27725,97.0651,96.3478
28860,54.9469,62.7717,68.2109,74.981,97.0225,50.9654,16.9153,17.0289,11.9122,7.25433,4.76717,11.344,2.00946,-0.03275,0.1275,97.0651,96.3478
28800,53.8223,63.3127,68.6702,76.343,98.0949,51.4477,16.9169,17.0633,12.0424,7.28618,4.83656,11.4158,2.0199,0.20925,0.26225,97.0651,96.3478
28740,54.3489,62.5913,69.0347,76.8858,98.5339,51.8081,16.9004,17.0802,12.0918,7.20062,4.8287,11.3421,1.99501,0.20425,0.08175,97.0651,96.3478
28680,53.3237,63.2996,69.4847,74.5813,96.7072,52.2451,16.924,17.0086,11.8429,7.1068,4.6699,11.447,2.05485,-0.205,0.241,97.175,96.2766
28620,54.2513,62.693,69.6779,75.5339,97.4674,52.4437,16.9109,17.0418,11.9314,7.23272,4.76599,11.3509,2.00731,0.1435,0.09675,97.175,96.2766
28560,53.2436,61.2323,68.9456,75.2497,97.2382,51.6997,16.8785,17.0351,11.9514,7.07925,4.69329,11.2163,2.0012,-0.14775,-0.24975,97.175,96.2766
28500,54.3274,61.5453,70.1914,75.4843,97.4264,52.9706,16.8863,17.0437,11.9357,7.2003,4.76265,11.2231,1.98367,-0.058,-0.1735,97.175,96.2766
28440,54.2508,61.4593,69.8913,74.9593,97.0017,52.6745,16.8823,17.0252,11.892,7.17739,4.72148,11.2225,1.98802,0.004,-0.1895,97.175,96.2766
28380,53.8508,60.5661,69.5182,75.6446,97.5568,52.2944,16.8618,17.0491,11.9846,7.18893,4.76582,11.1158,1.96116,-0.02825,-0.401,96.7493,96.103
28320,53.9391,59.3308,68.502,75.5657,97.4861,51.2689,16.8251,17.0403,12.019,7.17124,4.75943,10.9807,1.92449,-0.0895,-0.68825,96.7493,96.103
28260,54.9216,62.2574,69.9855,75.4968,97.4327,52.7698,16.8908,17.0319,11.9195,7.40156,4.84265,11.2687,1.95466,0.2255,0.00075,96.7493,96.103
28200,53.493,61.9627,69.4153,75.0416,97.0781,52.1728,16.8886,17.0197,11.8947,7.21399,4.73516,11.2676,1.98165,0.0115,-0.08025,96.7493,96.103
28140,54.1886,60.7266,69.9145,75.5277,97.4738,52.6714,16.865,17.0411,11.9564,7.11232,4.72999,11.1418,1.9682,-0.29625,-0.3795,96.7493,96.103
28080,54.5042,61.8751,69.832,76.484,98.2299,52.5931,16.8913,17.0728,12.0366,7.19502,4.79636,11.2653,1.9912,0.21225,-0.102,96.9967,96.8438
28020,54.9884,63.3374,69.6208,75.0449,97.069,52.3811,16.9252,17.0236,11.8641,7.289,4.77227,11.4027,2.00564,0.0795,0.24575,96.9967,96.8438
27960,54.0432,61.4946,70.0949,75.2885,97.2688,52.8587,16.8884,17.0391,11.9104,7.18784,4.73614,11.2168,1.98381,0.035,-0.1945,96.9967,96.8438
27900,54.9309,63.8868,69.4596,75.9028,97.7557,52.2183,16.9485,17.0639,11.9522,7.34083,4.83499,11.4567,2.02681,0.24475,0.3795,96.9967,96.8438
27840,54.0572,63.5111,68.8313,75.4671,97.3966,51.5984,16.9381,17.0501,11.958,7.10766,4.73694,11.4615,2.07247,-0.35625,0.30125,96.9967,96.8438
27780,55.4234,60.2205,69.1491,74.9118,96.9384,51.9433,16.8523,17.0262,11.9293,7.15169,4.742,11.0738,1.95482,-0.3815,-0.46975,96.9924,96.2709
27720,54.901,63.1071,69.9762,75.1823,97.1509,52.792,16.9143,17.0297,11.9032,7.18294,4.78753,11.4075,2.04086,0.1115,0.353582,96.9924,96.2709
27660,54.938,61.468,69.7841,76.733,98.392,52.5887,16.8694,17.073,12.0728,7.33553,4.89598,11.1812,1.93336,0.04125,-0.1745,96.9924,96.2709
27600,54.127,63.4588,69.5444,76.9163,98.5658,52.3138,16.9286,17.0879,12.0731,7.29142,4.87053,11.4225,2.01808,0.054,0.282,96.9924,96.2709
27540,55.873,60.697,69.0536,76.6413,98.3433,51.8181,16.8637,17.081,12.0817,7.26337,4.85353,11.1022,1.93173,0.172,-0.37,96.9924,96.2709
27480,52.8912,61.0367,69.8547,76.2834,98.0522,52.6311,16.8707,17.0664,12.0501,7.12994,4.78453,11.1812,1.98452,-0.52425,-0.295,96.7794,96.3595
27420,53.5377,61.4097,69.0622,76.4197,98.1709,51.8195,16.8872,17.0791,12.0655,7.18469,4.79926,11.2121,1.99075,-0.05875,-0.20725,96.7794,96.3595
27360,54.9558,62.4821,69.1728,75.49,97.422,51.9431,16.9118,17.049,11.9471,7.20563,4.76626,11.323,2.01311,0.07925,0.056,96.7794,96.3595
27300,53.9614,61.6433,69.7572,76.9764,98.605,52.5491,16.8891,17.0964,12.107,7.15591,4.81255,11.246,1.99789,0.2055,-0.1395,96.7794,96.3595
27240,54.7379,63.3643,68.505,76.114,97.9204,51.2747,16.9298,17.0674,12.0183,7.26425,4.82783,11.4144,2.02314,0.05275,0.271,96.7794,96.3595
27180,54.6528,61.3858,69.4265,75.7926,97.6654,52.2201,16.8783,17.0535,12.0094,7.11911,4.81592,11.2199,2.00289,-0.38225,-0.056033,96.717,96.2991
27120,54.4331,61.5218,69.3521,75.549,97.4589,52.1533,16.869,17.0327,11.9777,7.15399,4.8053,11.239,1.98877,-0.086,0.0246389,96.717,96.2991
27060,53.3545,61.0219,69.9128,76.0031,97.8406,52.6964,16.8579,17.0453,11.9975,7.2877,4.80589,11.1574,1.94222,0.258,-0.29125,96.717,96.2991
27000,53.7411,62.0975,70.2635,75.8056,97.6886,53.0322,16.8857,17.0378,11.9445,7.29911,4.78881,11.2772,1.96772,0.305704,-0.05,96.717,96.2991
26940,53.3657,61.4184,69.4928,76.717,98.4269,52.2289,16.8778,17.0753,12.0673,7.29442,4.80713,11.211,1.96664,0.330383,-0.22075,96.717,96.2991
26880,53.2564,62.4161,68.9723,75.6413,97.5668,51.6979,16.9097,17.0481,11.9626,7.19371,4.70418,11.3453,2.02866,0.205823,0.016,97.0432,96.7722
26820,54.3435,61.2954,70.2219,75.6596,97.5734,52.9844,16.883,17.0505,11.9514,7.22978,4.78395,11.1833,1.96985,-0.169858,-0.24125,97.0432,96.7722
26760,54.1422,63.6431,69.6925,75.8932,97.7508,52.4569,16.9376,17.0583,11.9623,7.24822,4.79762,11.4541,2.04123,0.02475,0.32375,97.0432,96.7722
26700,53.2587,64.478,70.2148,75.8565,97.7233,52.9911,16.9605,17.0609,11.9503,7.16506,4.76092,11.5692,2.09637,-0.0905,0.52475,97.0432,96.7722
26640,54.0373,60.7195,69.9697,75.0934,97.1019,52.7559,16.8655,17.0314,11.9267,7.11356,4.72283,11.1426,1.98241,-0.45825,-0.362,97.0432,96.7722
26580,53.5514,62.3124,69.3514,76.9466,98.5829,52.1312,16.9037,17.0933,12.1145,7.13026,4.8107,11.3273,2.02778,-0.12925,0.017,96.6291,96.3194
26520,54.9323,61.423,69.2104,75.0319,97.0675,51.9801,16.8867,17.0339,11.9036,7.33619,4.79565,11.1772,1.9577,0.15575,-0.194749,96.6291,96.3194
26460,54.727,61.5096,68.7531,76.1526,97.9452,51.535,16.8767,17.0607,12.0449,7.19592,4.83938,11.2212,1.98214,0.12625,-0.035328,96.6291,96.3194
26400,54.3769,62.4816,68.9176,75.5173,97.4316,51.6989,16.8919,17.0299,11.9616,7.20797,4.76442,11.3354,2.00147,0.02975,0.0635,96.6291,96.3194
26340,53.229,65.3044,69.5431,77.6614,99.1617,52.3117,16.9647,17.1041,12.134,7.17699,4.83985,11.669,2.09642,0.301751,0.72075,96.6291,96.3194
26280,54.3168,63.6731,69.4175,76.4206,98.1808,52.166,16.9333,17.0691,12.019,7.27555,4.81595,11.4566,2.03325,-0.00620639,0.3245,96.763,96.2751
26220,53.8399,63.3198,69.5717,76.8846,98.5495,52.327,16.929,17.0894,12.0859,7.0832,4.77194,11.4524,2.06728,-0.269521,0.242,96.763,96.2751
26160,53.2386,62.0008,68.8853,76.414,98.1699,51.6334,16.8996,17.0764,12.0652,7.16995,4.79064,11.2852,2.01299,-0.213379,-0.0685,96.763,96.2751
26100,52.8569,61.1786,69.4323,76.8046,98.4765,52.2022,16.8787,17.0899,12.1116,7.09674,4.78421,11.208,2.00682,-0.125,-0.256,96.763,96.2751
26040,52.8166,62.2424,68.932,77.8983,99.3443,51.7017,16.9,17.123,12.2122,7.31271,4.92597,11.2932,1.99615,0.3695,0.030069,96.763,96.2751
25980,53.2535,63.2682,68.8994,76.6647,98.3525,51.6735,16.9201,17.0779,12.0965,7.05693,4.82149,11.4487,2.07099,-0.48625,0.384264,97.2316,96.6228
25920,53.3782,60.4912,70.2126,76.6275,98.3305,53,16.8558,17.0768,12.0618,7.27617,4.83318,11.0957,1.93538,0.3085,-0.4205,97.2316,96.6228
25860,54.0363,61.1926,68.8588,76.9227,98.571,51.6181,16.8754,17.0897,12.1082,7.35481,4.87754,11.1599,1.94466,0.49825,-0.25375,97.2316,96.6228
25800,55.0487,61.8633,70.1363,76.5863,98.3049,52.9149,16.8935,17.0803,12.0377,7.28089,4.84877,11.2383,1.96838,0.18825,-0.0965,97.2316,96.6228
25740,53.4836,61.4434,69.3208,75.2024,97.1928,52.0917,16.8829,17.0343,11.9324,7.16803,4.72829,11.2204,1.99135,-0.04,-0.19325,97.2316,96.6228
25680,54.7804,63.1895,69.1536,76.4834,98.2213,51.9199,16.9243,17.0766,12.0504,7.20854,4.8231,11.4094,2.03363,-0.14725,0.222,96.7392,96.618
25620,53.3201,61.4337,68.4332,75.5838,97.4946,51.1959,16.8783,17.044,12.0051,7.10959,4.77319,11.2343,2.0084,-0.174,-0.0621463,96.7392,96.618
25560,54.178,64.0957,68.7225,76.0372,97.8503,51.4884,16.9365,17.0521,11.9813,7.37364,4.83487,11.4925,2.01706,0.55975,0.43975,96.7392,96.618
25500,54.1413,61.871,69.2538,78.0259,99.4547,52.0156,16.8916,17.1253,12.223,7.19456,4.88689,11.2637,1.99025,-0.03225,-0.09775,96.7392,96.618
25440,53.4097,61.02,70.4637,75.0724,97.1047,53.2404,16.8781,17.0335,11.8882,7.21485,4.72647,11.1654,1.97068,0.12675,-0.3035,96.7392,96.618
25380,54.2124,62.3539,69.7619,76.9753,98.6191,52.5438,16.9065,17.0958,12.1034,7.11939,4.8123,11.3362,2.03179,0.0335,0.059262,96.8144,96.4745
25320,55.0525,62.7281,69.8665,76.4728,98.2169,52.6535,16.9108,17.0749,12.0352,7.2893,4.89861,11.3389,2.00151,-0.04875,0.217567,96.8144,96.4745
25260,53.2818,60.1289,69.6495,75.5289,97.4517,52.4374,16.8401,17.0347,11.9907,7.10586,4.80186,11.086,1.96191,-0.38275,-0.272389,96.8144,96.4745
