Time,TI3104_Meas - OP Value,TI3107_Meas - OP Value,TI3105_Meas - OP Value,TC3106_Meas - OP Value,TI3108_Meas - OP Value,TI3101_Meas - OP Value,PI3102_Meas - OP Value,PI3103_Meas - OP Value,FC3101_Meas - OP Value,FI3105_Meas - OP Value,FI3104_Meas - OP Value,FC3103_Meas - OP Value,FC3102_Meas - OP Value,LC3103_Meas - OP Value,LC3101_Meas - OP Value,QI3105 - PV,QI3104 - PV
29580,53.9604,60.1755,69.1846,75.4876,97.428,50.9158,16.8539,17.0803,17.9943,10.7586,7.13002,16.4614,2.96911,-0.2395,-0.52525,96.9764,96.4525
29520,53.8126,61.7239,68.8774,75.6855,97.5808,50.6139,16.888,17.0857,18.0096,10.7185,7.12312,16.6434,3.02935,-0.2265,-0.148,96.9764,96.4525
29460,54.8491,63.7221,68.5671,75.5649,97.4817,50.3032,16.9333,17.08,17.9732,10.7128,7.12875,16.8635,3.06768,-0.2375,0.3315,96.9764,96.4525
29400,55.3405,63.9066,69.2665,77.0756,98.689,51.0168,16.9347,17.1267,18.0957,10.9486,7.3055,16.8562,3.02352,0.075,0.37425,96.9764,96.4525
29340,53.634,62.5671,69.1844,76.4917,98.2281,50.928,16.9019,17.1064,18.0572,10.8746,7.22678,16.7154,3.00334,0.16525,0.055,96.9764,96.4525
29280,54.2799,61.6665,69.3327,77.1163,98.7326,51.0757,16.8826,17.1289,18.1156,10.9919,7.30668,16.5943,2.94815,0.5085,-0.163,97.0121,95.9805
29220,53.6584,62.1378,69.8709,76.3166,98.0879,51.6252,16.8902,17.0983,18.0387,10.8463,7.21193,16.6776,3.01068,-0.241,-0.05075,97.0121,95.9805
29160,54.5253,62.4971,69.9575,75.7142,97.6102,51.7061,16.9028,17.0808,17.9565,10.8955,7.20151,16.7128,3.00099,-0.174,0.027,97.0121,95.9805
29100,54.6765,62.2827,69.8117,76.3262,98.1135,51.5453,16.9075,17.1118,18.0204,10.8,7.18912,16.6826,3.00547,0.142,-0.0255,97.0121,95.9805
29040,54.7123,60.1817,69.2992,75.5633,97.4895,51.0418,16.8493,17.0792,18.0047,10.7367,7.14105,16.4589,2.96793,-0.44925,-0.517,97.0121,95.9805
28980,52.615,63.487,69.533,75.5709,97.5012,51.2745,16.9289,17.0802,17.9418,10.8038,7.13594,16.8331,3.05475,0.16875,0.26875,96.9371,96.0463
28920,53.6081,61.9327,68.7997,76.4174,98.1674,50.5439,16.8823,17.0999,18.0805,10.747,7.17269,16.666,3.01085,-0.01625,-0.09325,96.9371,96.0463
28860,55.0612,62.5911,70.6198,75.219,97.2151,52.388,16.8985,17.0581,17.8677,10.9749,7.2069,16.715,2.9726,0.18,0.053,96.9371,96.0463
28800,54.4796,60.8372,68.6476,75.2052,97.2087,50.3748,16.8587,17.06,17.9732,10.7185,7.10564,16.5441,2.9832,-0.3975,-0.36475,96.9371,96.0463
28740,55.2237,62.0587,69.37,75.593,97.5273,51.0982,16.8925,17.0769,17.9606,10.8363,7.174,16.6612,2.99088,-0.0935,-0.07925,96.9371,96.0463
28680,53.3714,62.5816,69.7399,75.8642,97.7324,51.4851,16.8993,17.0809,17.9666,10.8031,7.15034,16.7361,3.00613,0.331,0.04975,96.6655,96.4571
28620,53.8556,61.3078,69.561,76.1085,97.9344,51.2914,16.8777,17.0959,18.0021,10.9187,7.2103,16.5695,2.94367,0.44675,-0.26475,96.6655,96.4571
28560,54.304,64.6889,69.3449,76.2001,98.0128,51.0631,16.968,17.109,17.9743,10.8979,7.21152,16.9467,3.05215,0.3295,0.538,96.6655,96.4571
28500,56.1102,61.7405,68.5449,75.4978,97.4452,50.2598,16.8984,17.0883,17.9672,10.9131,7.2067,16.5944,2.96034,0.1575,-0.1535,96.6655,96.4571
28440,53.9273,63.6521,69.5475,74.1125,96.3202,51.3038,16.9318,17.0324,17.8014,10.6554,7.02262,16.87,3.09367,-0.3325,0.31825,96.6655,96.4571
28380,54.9582,63.4184,69.514,77.4882,99.0209,51.2731,16.9189,17.1372,18.1425,11.0028,7.35254,16.7919,3.00672,0.0495,0.2645,97.2823,96.0661
28320,53.0636,64.2325,70.2141,76.5584,98.2769,51.9904,16.9319,17.1001,18.0216,10.7566,7.17816,16.9315,3.07803,0.1295,0.46,97.2823,96.0661
28260,54.8553,63.1026,69.9099,76.3096,98.0913,51.6627,16.9067,17.0908,18.0248,10.7795,7.19886,16.7979,3.03725,-0.5485,0.1775,97.2823,96.0661
28200,54.8937,62.6459,71.0347,77.0271,98.6871,52.7848,16.91,17.1278,18.0478,10.8243,7.22747,16.7205,3.00264,0.159827,0.056,97.2823,96.0661
28140,53.1521,60.8082,68.7494,76.1427,97.9703,50.463,16.8616,17.0938,18.0597,10.7805,7.15878,16.535,2.97857,0.0565,-0.3785,97.2823,96.0661
28080,53.5825,63.0234,69.5085,76.0738,97.9137,51.2354,16.9149,17.0918,17.9877,10.8251,7.1722,16.7794,3.02069,0.26275,0.147,97.1615,96.369
28020,53.8568,60.8342,69.7461,77.52,99.0697,51.4747,16.8675,17.144,18.1775,10.7379,7.22635,16.5361,2.97749,-0.2005,-0.3785,97.1615,96.369
27960,53.2939,62.3822,68.6547,77.0218,98.6726,50.3579,16.9096,17.1335,18.1324,10.7768,7.2128,16.6969,3.01993,-0.06775,-0.00875,97.1615,96.369
27900,55.5032,63.9985,69.5815,75.6276,97.541,51.316,16.946,17.085,17.9406,10.7185,7.13375,16.8986,3.07221,-0.461,0.379,97.1615,96.369
27840,53.7077,61.016,69.5005,75.3497,97.3215,51.2318,16.88,17.0827,17.9481,10.8065,7.13575,16.5354,2.9826,0.14525,-0.32425,97.1615,96.369
27780,54.9887,63.0925,69.9509,76.1326,97.9356,51.7035,16.9253,17.1054,18.0033,10.8145,7.20375,16.7732,3.04637,-0.35975,0.177,96.7477,96.4032
27720,55.1204,60.6579,69.8772,74.9482,96.9829,51.6337,16.8658,17.0648,17.9056,10.9156,7.18751,16.4779,2.94805,-0.23175,-0.39875,96.7477,96.4032
27660,53.3144,61.2363,69.1391,76.8122,98.4653,50.8961,16.8736,17.122,18.1222,10.8652,7.24367,16.5684,2.98494,0.0855,-0.254,96.7477,96.4032
27600,54.1695,62.2868,68.9029,76.0609,97.8576,50.666,16.892,17.0912,18.0485,10.6373,7.12273,16.7204,3.05028,-0.3075,0.00175,96.7477,96.4032
27540,55.0349,63.035,70.0615,75.5024,97.4269,51.8298,16.9159,17.0765,17.9161,10.8582,7.1804,16.7685,3.00703,0.0785,0.16775,96.7477,96.4032
27480,54.3904,63.2871,68.9474,76.9702,98.602,50.696,16.922,17.1262,18.1081,10.7436,7.20036,16.8213,3.04784,0.21775,0.231,96.6102,96.0289
27420,54.4011,62.7503,70.7707,75.8042,97.6706,52.5541,16.9036,17.0815,17.951,10.7233,7.14211,16.7642,3.03925,-0.23525,0.10425,96.6102,96.0289
27360,54.6927,60.9824,69.4534,74.9516,96.9872,51.2186,16.8548,17.0458,17.9107,10.8635,7.15663,16.5449,2.94903,-0.026,-0.31675,96.6102,96.0289
27300,54.5108,64.1195,69.6862,76.9012,98.5632,51.4359,16.9361,17.1156,18.0513,10.9653,7.28779,16.8852,3.01421,0.299,0.41775,96.6102,96.0289
27240,53.9302,61.8568,69.5744,74.8071,96.9002,51.3076,16.8875,17.0512,17.8796,10.7738,7.08765,16.6534,3.00732,0.0505637,-0.1245,96.6102,96.0289
27180,53.3668,61.6278,69.3147,76.5724,98.3127,51.0429,16.8823,17.1095,18.0654,10.8937,7.20565,16.6205,2.97938,0.468584,-0.18225,97.0794,96.4345
27120,54.8718,62.5654,69.382,77.063,98.7047,51.1134,16.9037,17.1248,18.114,10.8583,7.25053,16.7225,3.00581,-0.154576,0.04125,97.0794,96.4345
27060,54.3646,63.13,69.9194,76.2359,98.0508,51.6538,16.9215,17.102,17.9976,10.8747,7.20392,16.7768,3.02204,0.0719817,0.17475,97.0794,96.4345
27000,55.5312,63.1637,69.0585,75.5075,97.4581,50.7905,16.9158,17.0716,17.9475,10.8185,7.17198,16.7885,3.0179,-0.15225,0.188,97.0794,96.4345
26940,54.1549,62.8398,69.8577,75.4002,97.3672,51.6106,16.9038,17.0639,17.926,10.6889,7.09919,16.7822,3.03865,-0.20125,0.1125,97.0794,96.4345
26880,54.9553,61.9877,70.0294,76.1358,97.9658,51.7707,16.8869,17.0909,17.9942,10.8258,7.19816,16.6544,2.97777,0.0384666,-0.0965,97.0852,96.8339
26820,53.3344,61.4816,70.5389,75.5362,97.4873,52.2878,16.8764,17.0724,17.9295,10.6696,7.0781,16.6289,3.00549,0.182343,-0.21875,97.0852,96.8339
26760,53.9143,61.8996,69.118,76.2179,98.0356,50.8366,16.8894,17.0976,18.0311,10.8181,7.18471,16.644,2.98333,0.129319,-0.12325,97.0852,96.8339
26700,53.7421,59.6994,70.1716,76.7963,98.494,51.909,16.8372,17.117,18.1243,10.5824,7.13353,16.4307,2.98969,-0.688,-0.64675,97.0852,96.8339
26640,54.8079,62.4643,69.7767,75.758,97.6553,51.5157,16.9006,17.0803,17.9618,10.7335,7.1427,16.7211,3.01169,-0.19525,0.01375,97.0852,96.8339
26580,54.1883,62.5431,69.7665,74.8534,96.9363,51.4918,16.9115,17.0581,17.8603,10.7796,7.10484,16.7211,3.00913,-0.14675,0.025,96.9305,96.0935
26520,54.726,61.4317,69.0483,76.8861,98.5617,50.7619,16.8916,17.1341,18.1322,10.6676,7.17983,16.6,3.02153,-0.50375,-0.23425,96.9305,96.0935
26460,55.3291,63.0737,70.0581,76.1775,97.9834,51.8056,16.9259,17.1081,17.9835,10.7929,7.19197,16.7635,3.02542,0.216,0.17025,96.9305,96.0935
26400,55.6392,61.9656,70.9591,76.9376,98.576,52.7369,16.8915,17.125,18.0625,10.8718,7.27649,16.641,2.9824,-0.14675,-0.09025,96.9305,96.0935
26340,53.7053,61.6081,69.4779,77.4406,98.9854,51.223,16.8865,17.1455,18.1605,10.8811,7.27939,16.6047,2.9851,0.323,-0.17625,96.9305,96.0935
26280,54.4885,63.7227,70.0895,74.8872,96.9341,51.8561,16.9319,17.0557,17.8419,10.8286,7.13549,16.8501,3.03531,0.11,0.33125,96.4574,96.5231
26220,54.709,62.3603,69.6619,75.3553,97.3171,51.4137,16.9032,17.0749,17.9319,10.9108,7.20391,16.6801,3.00014,-0.16875,0.005,96.4574,96.5231
26160,53.7793,63.0922,68.7467,76.1137,97.9227,50.4892,16.9166,17.0973,18.0263,10.8713,7.21386,16.7731,3.0274,0.232,0.18525,96.4574,96.5231
26100,53.1915,63.2236,70.0993,74.6245,96.7314,51.8717,16.9146,17.0423,17.8345,10.763,7.08306,16.8128,3.05423,0.096,0.2165,96.4574,96.5231
26040,54.7856,62.636,69.1484,76.1385,97.9411,50.9029,16.8941,17.0852,18.042,10.7344,7.17777,16.7516,3.03627,-0.55575,0.07425,96.4574,96.5231
25980,53.9221,63.1976,69.9617,76.5997,98.3197,51.718,16.9106,17.1022,18.0411,10.7537,7.18825,16.8101,3.03335,-0.06225,0.19875,96.8029,96.0769
25920,54.0844,62.1918,69.1516,75.6274,97.5456,50.8817,16.8904,17.0725,17.9704,10.8349,7.16664,16.6865,2.99668,-0.0075,-0.04775,96.8029,96.0769
25860,52.9029,61.3361,69.4654,76.7437,98.4491,51.1823,16.8827,17.1205,18.0877,10.8162,7.20246,16.591,2.98187,0.1265,-0.2645,96.8029,96.0769
25800,54.9295,62.7204,68.9811,75.5189,97.4806,50.6769,16.9265,17.0918,17.944,10.8619,7.18137,16.7096,3.00423,0.03225,0.06625,96.8029,96.0769
25740,53.2627,63.4091,69.5957,76.0841,97.9035,51.3388,16.9285,17.0989,18.0031,10.7488,7.15759,16.8263,3.06742,-0.14375,0.24975,96.8029,96.0769
25680,54.384,61.8452,69.0048,76.3177,98.081,50.7434,16.8869,17.1022,18.0487,10.8979,7.23884,16.6277,2.9702,0.10875,-0.12025,96.6502,95.9742
25620,52.7942,62.1769,69.0177,75.7305,97.6133,50.7551,16.8993,17.0871,17.9946,10.7321,7.11952,16.6997,3.03224,0.07825,-0.04325,96.6502,95.9742
25560,53.8346,62.2553,69.3415,75.3395,97.296,51.0915,16.9021,17.0754,17.9264,10.877,7.16362,16.683,2.99333,0.42375,-0.022,96.6502,95.9742
25500,54.2436,62.5007,70.6235,75.5836,97.4941,52.3957,16.9082,17.0845,17.9261,10.8159,7.1712,16.7094,3.01781,-0.0185,0.04,96.6502,95.9742
25440,53.359,60.6188,68.374,75.2543,97.2212,50.1183,16.8554,17.0673,17.998,10.6508,7.08147,16.5229,3.00103,-0.1785,-0.3975,96.6502,95.9742
25380,53.8724,63.5611,70.0354,76.479,98.1969,51.8144,16.919,17.1002,18.0316,10.7746,7.19526,16.8578,3.05683,-0.091,0.3,96.9708,96.4515
25320,54.7246,60.5573,69.7666,75.8289,97.6856,51.5325,16.8499,17.0796,17.9861,10.9812,7.24528,16.4783,2.91221,0.3025,-0.423,96.9708,96.4515
25260,54.9708,60.3076,70.0131,75.9373,97.795,51.7594,16.8566,17.0954,18.004,10.8656,7.21104,16.4462,2.93985,-0.03925,-0.4905,96.9708,96.4515
25200,53.4926,63.4739,68.9483,75.9316,97.7814,50.6894,16.9254,17.0894,17.9848,10.8256,7.16681,16.8302,3.03573,0.48975,0.26975,96.9708,96.4515
25140,53.4549,63.7736,69.6372,75.7595,97.6436,51.3924,16.9286,17.0795,17.9537,10.7962,7.15272,16.8815,3.06239,0.14475,0.3415,96.9708,96.4515
25080,55.98,62.3774,69.8078,76.3121,98.086,51.5682,16.8894,17.0929,18.0228,10.8806,7.24808,16.69,2.98749,-0.049,0.01475,96.8583,95.9298
25020,55.3399,63.6607,68.9735,76.3819,98.1446,50.7117,16.9211,17.0938,18.0463,10.8014,7.21702,16.8569,3.04054,-0.46375,0.30825,96.8583,95.9298
24960,54.7383,61.0936,69.3722,75.5843,97.52,51.0966,16.8688,17.0748,17.9491,10.9875,7.20455,16.5396,2.92506,0.581155,-0.313,96.8583,95.9298
24900,54.385,62.3091,68.3125,75.4771,97.4372,50.0164,16.9,17.0747,17.9789,10.7964,7.15044,16.6884,3.00997,-0.12175,-0.02,96.8583,95.9298
24840,52.3178,62.3955,69.8706,75.2094,97.2139,51.6083,16.9012,17.064,17.9083,10.7888,7.11216,16.7213,3.02748,-0.02425,-0.002,96.8583,95.9298
24780,55.5006,62.6186,69.7809,76.1388,97.9624,51.5113,16.9136,17.1024,18.0088,10.7498,7.18377,16.7271,3.02705,-0.49325,0.05025,96.9921,96.6106
24720,54.7767,61.5089,68.4115,76.7073,98.41,50.1284,16.885,17.1209,18.1134,10.8261,7.23259,16.5896,2.97588,0.06625,-0.2055,96.9921,96.6106
24660,53.5782,60.3439,70.1899,75.768,97.6518,51.9482,16.854,17.0867,17.9931,10.7162,7.13407,16.4805,2.97347,-0.169,-0.47875,96.9921,96.6106
24600,53.0164,63.5871,69.2138,75.6772,97.5852,50.9471,16.9328,17.0859,17.9697,10.6958,7.11087,16.8502,3.0822,-0.05375,0.29475,96.9921,96.6106
24540,53.4438,61.8569,68.3306,74.6301,96.7343,50.0594,16.882,17.0409,17.9008,10.8279,7.11612,16.6498,2.99787,0.00125,-0.11425,96.9921,96.6106
24480,54.5237,59.9865,69.1992,75.7234,97.6138,50.9392,16.8406,17.0794,18.0081,10.8877,7.20322,16.4223,2.92101,0.0165,-0.566,96.4789,96.2301
24420,54.5313,62.2999,70.5839,76.1015,97.9299,52.3352,16.9034,17.1003,17.9724,10.8251,7.1947,16.6816,3.0029,0.18875,-0.0175,96.4789,96.2301
24360,54.081,62.1062,69.2465,75.1705,97.168,50.9913,16.8915,17.0621,17.9111,10.8804,7.16264,16.6631,2.97772,0.33575,-0.059,96.4789,96.2301
24300,54.5075,62.1448,69.1696,76.4307,98.181,50.904,16.8967,17.1078,18.0534,10.8561,7.22862,16.6635,2.98639,0.0125,-0.054,96.4789,96.2301
24240,54.0549,62.8164,69.9275,76.9642,98.6147,51.6636,16.919,17.1318,18.0812,10.8504,7.24796,16.7435,3.02225,0.04525,0.103,96.4789,96.2301
24180,54.2639,62.0733,69.3824,75.9264,97.7696,51.1292,16.8942,17.0916,17.9948,10.8268,7.18396,16.6646,2.99453,0.25,-0.06325,96.8514,95.9718
24120,55.0897,63.3541,69.599,76.2833,98.0563,51.3445,16.9254,17.1036,18.0193,10.8938,7.24895,16.8022,3.02925,-0.2465,0.23925,96.8514,95.9718
24060,54.168,63.5698,69.8676,76.18,97.982,51.6133,16.9362,17.1058,17.9892,10.8846,7.22718,16.8202,3.03078,0.0895,0.288,96.8514,95.9718
24000,53.5424,59.6991,68.7801,75.979,97.8041,50.5286,16.8334,17.09,18.0612,10.8303,7.18634,16.3987,2.93681,0.146,-0.62175,96.8514,95.9718
23940,54.5521,62.3775,68.4923,75.913,97.7579,50.2314,16.8957,17.0865,18.0242,10.8676,7.20757,16.6933,3.00316,0.0665,0.016,96.8514,95.9718
23880,54.8561,64.2755,69.474,76.8225,98.4867,51.2239,16.9427,17.1169,18.0501,10.956,7.29273,16.9011,3.02149,0.247,0.4595,96.3409,96.3539
23820,54.3642,63.6043,69.0572,75.2712,97.2597,50.7858,16.9341,17.0719,17.9212,10.8114,7.14769,16.8424,3.04815,-0.08275,0.293,96.3409,96.3539
23760,52.647,60.197,68.4242,76.0379,97.8633,50.1542,16.8478,17.0927,18.078,10.7234,7.13581,16.4828,2.9767,-0.016,-0.5135,96.3409,96.3539
23700,53.4502,61.1639,69.4831,75.293,97.2704,51.2327,16.871,17.0687,17.9554,10.6791,7.09294,16.5855,3.00198,-0.216,-0.281,96.3409,96.3539
23640,54.0256,62.7628,69.9769,74.7954,96.8748,51.7331,16.9096,17.0522,17.8591,10.7102,7.07408,16.7692,3.04113,-0.01525,0.09725,96.3409,96.3539
23580,54.2393,63.3828,70.0247,76.3727,98.1412,51.7787,16.9239,17.1043,18.0176,10.817,7.21001,16.8195,3.04246,-0.1075,0.24525,96.812,96.3519
23520,53.2003,64.4538,69.2636,76.778,98.4672,51.0023,16.947,17.1151,18.0813,10.7167,7.18676,16.96,3.0992,-0.3905,0.49925,96.812,96.3519
23460,53.8079,62.9504,69.136,76.0747,97.9084,50.869,16.9121,17.0917,18.0064,10.8839,7.21675,16.7609,3.00263,0.049,0.137,96.812,96.3519
23400,54.9052,62.6016,69.776,76.5807,98.3174,51.5195,16.9038,17.1087,18.0596,10.7605,7.20408,16.7371,3.02591,-0.351,0.054,96.812,96.3519
23340,53.7376,62.6575,69.388,77.0511,98.6918,51.1283,16.903,17.1222,18.1209,10.7004,7.19261,16.7577,3.03594,-0.223,0.06725,96.812,96.3519
23280,52.8288,61.2324,69.476,75.1522,97.1757,51.2152,16.8677,17.057,17.9203,10.7973,7.11404,16.5855,2.96908,0.24525,-0.27425,96.4967,96.5594
23220,53.2811,60.7925,69.2781,74.6217,96.7555,51.0057,16.8606,17.042,17.8759,10.7879,7.08691,16.5357,2.95985,0.12275,-0.3835,96.4967,96.5594
23160,54.2979,61.3605,69.4854,76.135,97.9702,51.2149,16.8765,17.0946,18.0139,10.9061,7.22416,16.5757,2.94875,0.21525,-0.25,96.4967,96.5594
23100,54.1484,62.4986,68.7963,75.801,97.7056,50.5113,16.9036,17.0844,17.9859,10.8073,7.16129,16.7191,3.00319,0.29325,0.024,96.4967,96.5594
23040,54.7149,63.1388,69.9378,75.8171,97.7126,51.6823,16.9127,17.0788,17.9566,10.7779,7.16072,16.8009,3.03059,-0.097,0.17925,96.4967,96.5594
22980,53.3932,61.4317,69.443,76.7597,98.4731,51.1701,16.8746,17.1116,18.0736,10.9706,7.2663,16.5865,2.94613,0.59425,-0.2335,96.2937,96.2803
22920,53.3861,63.0873,70.6667,74.3569,96.548,52.4191,16.9125,17.0308,17.7795,10.6356,7.00718,16.8173,3.05211,0.116,0.163,96.2937,96.2803
22860,52.8723,62.194,70.1448,76.4433,98.2206,51.8787,16.8956,17.1027,18.0397,10.6892,7.14223,16.7141,3.03456,-0.31625,-0.05975,96.2937,96.2803
22800,54.8953,61.9393,69.3622,76.0091,97.8813,51.0742,16.8971,17.0962,18.0054,10.7522,7.16292,16.6538,3.00053,-0.1945,-0.1215,96.2937,96.2803
22740,53.7088,61.9639,68.9674,76.9619,98.6313,50.6867,16.8897,17.1213,18.1282,10.763,7.20986,16.6697,3.01552,-0.159,-0.1055,96.2937,96.2803
22680,54.6682,62.9683,70.2404,76.6959,98.4124,51.9911,16.9082,17.1077,18.04,10.7583,7.20105,16.7818,3.02404,-0.05675,0.13775,96.7996,96.2442
22620,53.7139,61.142,69.1669,76.8984,98.5792,50.8872,16.8674,17.116,18.1194,10.8297,7.23266,16.5661,2.97268,-0.038,-0.303,96.7996,96.2442
22560,55.1583,62.8752,68.8488,76.3464,98.1371,50.5647,16.9109,17.0997,18.0405,10.7908,7.19992,16.7592,3.0111,-0.13,0.108,96.7996,96.2442
22500,54.2568,62.6571,70.2366,76.0963,97.9433,51.9683,16.9103,17.0963,17.9787,10.8006,7.18405,16.7243,3.01696,-0.04875,0.05525,96.7996,96.2442
22440,55.241,60.4742,69.5913,75.2519,97.26,51.3141,16.8577,17.0673,17.9231,10.9051,7.1822,16.4682,2.92651,0.20425,-0.4645,96.7996,96.2442
22380,55.4192,63.4004,69.1507,76.5208,98.2716,50.8665,16.9297,17.113,18.0345,10.9318,7.27364,16.7813,3.0029,0.04125,0.23575,96.369,96.0507
22320,53.4835,63.7174,70.6461,75.4964,97.452,52.3837,16.9429,17.084,17.8785,10.8756,7.16886,16.8412,3.04171,0.319,0.3075,96.369,96.0507
22260,54.0038,61.7262,69.3335,75.397,97.3564,51.0611,16.8931,17.0795,17.9426,10.9095,7.19007,16.6073,2.98353,0.12775,-0.15825,96.369,96.0507
22200,54.5815,62.959,69.861,76.5844,98.2937,51.6119,16.9214,17.1193,18.0317,10.9706,7.28418,16.7356,2.99997,0.29925,0.1425,96.369,96.0507
22140,54.3656,60.2134,69.0047,75.0156,97.0251,50.7518,16.851,17.0628,17.9434,10.8165,7.14085,16.454,2.95557,-0.00775,-0.5045,96.369,96.0507
22080,54.8215,60.7713,69.0421,75.2776,97.2256,50.7942,16.8629,17.0696,17.9731,10.7917,7.16213,16.5265,2.97272,-0.5105,-0.37175,97.0017,96.3457
22020,53.9438,63.1501,69.3136,75.0319,97.0412,51.0608,16.932,17.0748,17.8903,10.844,7.14659,16.776,3.03853,0.1925,0.193,97.0017,96.3457
21960,54.4481,61.8017,71.5055,76.7776,98.4382,53.2955,16.9018,17.1363,18.042,10.7749,7.22551,16.6231,3.01842,-0.0885,-0.1215,97.0017,96.3457
21900,54.4217,62.039,69.8332,76.3481,98.0699,51.6222,16.891,17.1076,18.0624,10.7106,7.19225,16.6723,3.03786,-0.49925,-0.047,97.0017,96.3457
21840,53.3943,63.1734,69.6711,76.8399,98.4661,51.4594,16.9111,17.1162,18.0872,11.0153,7.3242,16.7762,3.02041,0.0695,0.22225,97.0017,96.3457
21780,53.6991,64.3165,69.5449,75.0724,97.057,51.3342,16.9353,17.0537,17.8936,10.7432,7.11854,16.9461,3.0882,-0.15225,0.4915,96.7709,96.384
21720,54.3297,61.8555,68.7652,77.178,98.761,50.5212,16.8797,17.1252,18.1476,11.0156,7.33597,16.6221,2.95536,0.359,-0.104,96.7709,96.384
21660,55.0333,61.6318,69.8239,75.4165,97.3673,51.5866,16.8758,17.0673,17.9324,10.9922,7.24092,16.5906,2.95026,0.17125,-0.1625,96.7709,96.384
21600,55.4612,61.633,69.9956,76.1268,97.9382,51.7591,16.8719,17.0863,18.0231,10.8423,7.22685,16.6183,2.98818,-0.41375,-0.16475,96.7709,96.384
21540,54.3223,62.8456,69.6939,76.7059,98.3971,51.4545,16.8951,17.0986,18.0723,10.7589,7.21177,16.7798,3.02108,-0.31675,0.11925,96.7709,96.384
21480,55.0013,62.9943,70.8169,77.0855,98.7309,52.5578,16.9167,17.1267,18.0467,10.9718,7.3056,16.7515,2.98217,0.21325,0.133,96.783,96.1385
21420,54.8881,63.1286,69.5848,75.538,97.4906,51.3058,16.9239,17.0792,17.9266,10.8625,7.1816,16.7799,3.01139,-0.0575,0.1645,96.783,96.1385
21360,53.8465,61.3581,68.4294,75.3696,97.347,50.1426,16.8802,17.0741,17.9937,10.6828,7.10193,16.6019,3.01806,-0.445,-0.2465,96.783,96.1385
21300,54.0402,63.0197,70.0461,76.6867,98.3961,51.7935,16.9172,17.1155,18.0453,10.8721,7.24506,16.7694,3.01892,0.01675,0.151,96.783,96.1385
21240,53.8921,62.2593,68.5405,75.1352,97.1498,50.264,16.8978,17.063,17.96,10.6342,7.07727,16.7154,3.04999,-0.64775,-0.027,96.783,96.1385
21180,54.157,61.8674,70.2481,76.1129,97.9435,51.9918,16.895,17.1016,17.9847,10.9191,7.22802,16.6245,2.976,0.28375,-0.1245,96.5008,96.2242
21120,54.5784,62.0718,68.8491,75.0952,97.1154,50.586,16.8913,17.0613,17.9377,10.6967,7.09531,16.6827,3.03082,-0.1495,-0.063,96.5008,96.2242
21060,54.5174,60.329,69.5641,74.5092,96.6323,51.3292,16.8389,17.0303,17.8617,10.942,7.16743,16.4573,2.91428,0.1305,-0.475,96.5008,96.2242
21000,54.9472,62.2463,69.8666,76.3933,98.1535,51.6164,16.8908,17.0977,18.0203,10.9432,7.26549,16.6706,2.96692,0.13075,-0.03025,96.5008,96.2242
20940,54.8096,62.9116,69.8619,75.0858,97.1159,51.5958,16.915,17.0614,17.8602,11.0765,7.24334,16.7224,2.96683,0.3645,0.12,96.5008,96.2242
20880,54.2157,62.7322,69.5387,76.5846,98.3201,51.2564,16.9185,17.119,18.0529,10.9133,7.26045,16.7202,3.01037,-0.16925,0.074,96.7806,95.9857
20820,53.4635,61.8644,69.5255,76.5322,98.2601,51.2608,16.8962,17.1171,18.0701,10.7181,7.16928,16.6581,3.02202,-0.157,-0.125,96.7806,95.9857
20760,53.5546,62.5662,70.4544,75.4044,97.3583,52.2078,16.9176,17.085,17.909,10.7621,7.13143,16.7242,3.03326,-0.01475,0.045,96.7806,95.9857
20700,53.0438,63.6894,69.4976,77.3686,98.927,51.2395,16.9453,17.1529,18.1321,10.7568,7.22535,16.8535,3.0751,0.175,0.31925,96.7806,95.9857
20640,53.4854,61.5182,69.4206,75.3002,97.2507,51.1868,16.8817,17.0738,17.9661,10.6369,7.07651,16.6403,3.04699,-0.22075,-0.181807,96.7806,95.9857
20580,53.4305,62.9461,69.8205,76.3128,98.064,51.5969,16.9121,17.1037,18.0269,10.8964,7.25808,16.7591,3.02537,0.033,0.182201,96.9699,96.5058
20520,54.1661,62.4341,69.5581,77.1083,98.6997,51.3359,16.8906,17.1213,18.1219,10.8818,7.28664,16.7074,3.00166,0.139,0.0697425,96.9699,96.5058
20460,55.5479,62.5563,68.973,75.7263,97.5947,50.74,16.8854,17.0656,17.9767,11.0175,7.26913,16.7118,2.9609,0.20875,0.06525,96.9699,96.5058
20400,55.0165,62.4528,69.8253,76.8017,98.4776,51.5819,16.8909,17.1072,18.0733,10.9721,7.30676,16.6978,2.97606,-0.10375,0.02575,96.9699,96.5058
20340,53.6662,62.9084,69.8878,77.2556,98.8552,51.627,16.9106,17.1298,18.118,10.7832,7.23558,16.7702,3.02565,-0.1545,0.12225,96.9699,96.5058
20280,53.934,62.7117,69.5592,76.2585,98.0604,51.2835,16.9116,17.1013,18.0118,10.8353,7.18849,16.7477,3.01136,0.103974,0.0695,96.7594,96.2947
20220,54.6311,61.5504,69.591,75.0245,97.07,51.3213,16.8857,17.0635,17.9084,10.7165,7.09949,16.6145,2.99966,-0.25475,-0.20075,96.7594,96.2947
